wind direction,wind speed @ 10m
586.426,6.015
1054.644,1.819
923.582,5.655
1456.014,5.863
84.057,12.664
111.002,1.687
632.584,9.130
726.846,13.562
626.028,5.629
515.622,12.210
2013.745,14.323
997.232,11.699
47.619,4.767
555.984,17.392
452.084,13.355
779.123,11.931
396.679,6.434
1220.576,10.227
1899.422,1.498
1106.119,18.894
225.053,3.332
414.444,2.989
2158.629,4.199
503.119,1.848
1514.948,19.541
562.837,14.792
62.047,3.996
651.761,8.209
632.243,6.943
526.617,7.543
1732.022,14.037
165.873,2.406
906.219,10.490
344.502,8.617
1632.943,7.260
1307.171,10.946
271.989,8.933
984.899,3.389
256.502,9.359
782.980,2.405
516.303,9.509
1044.889,13.476
744.428,12.550
671.718,4.333
1083.050,9.949
82.189,10.880
445.658,6.355
568.432,5.650
345.439,8.505
2101.647,7.436
421.130,9.520
107.769,14.020
482.312,2.654
1104.371,17.018
3181.570,10.893
640.456,5.079
425.220,11.225
749.456,5.530
327.930,8.478
749.449,10.052
650.190,9.004
774.387,10.198
735.743,16.476
970.580,7.531
388.520,20.730
436.419,7.741
815.515,14.059
867.384,13.057
1646.403,18.278
2188.999,15.686
541.497,4.239
1347.299,9.847
467.821,10.871
365.800,4.396
844.934,6.334
1404.758,13.964
350.400,4.543
609.636,11.214
487.898,6.978
840.764,15.957
1037.108,6.269
324.081,5.911
514.916,13.258
893.728,5.915
304.348,7.579
528.630,5.512
224.101,0.764
920.254,6.899
9.675,6.300
2416.761,12.288
375.969,4.169
813.414,0.683
98.281,6.050
1093.375,12.273
1129.850,14.481
569.840,6.891
1020.094,7.912
527.847,3.358
1194.700,2.106
1141.383,3.160
1322.985,4.648
1098.406,3.794
394.266,6.259
142.688,11.511
245.952,7.722
274.112,4.182
714.432,15.842
1445.377,3.782
922.275,1.993
598.563,4.703
1086.563,0.978
360.704,5.852
1228.966,6.715
66.454,9.438
1407.351,3.998
658.522,10.303
563.891,9.885
979.666,5.794
363.263,12.348
279.121,5.271
538.493,6.878
543.512,17.089
910.635,5.486
809.418,15.778
521.420,11.975
488.528,16.152
615.081,9.888
545.292,7.171
1182.641,10.362
120.524,8.204
1368.662,17.562
357.705,9.624
281.786,9.187
168.186,9.018
999.448,5.039
193.242,6.954
383.166,12.924
1454.177,3.458
756.168,2.697
763.562,2.503
763.775,3.692
802.552,4.369
1580.177,11.984
420.035,10.158
305.559,3.662
772.182,16.283
643.532,11.276
254.791,3.859
359.927,6.216
610.728,3.018
280.834,4.400
364.471,13.927
242.279,7.386
105.428,14.084
1298.008,8.665
89.511,3.015
1526.944,15.935
527.711,13.114
607.998,16.720
232.597,9.930
499.995,6.495
38.366,13.081
1890.453,4.467
1524.230,7.910
301.444,7.881
146.649,6.204
640.667,18.386
453.210,5.811
279.015,0.809
329.311,6.637
305.719,12.046
277.680,8.168
522.156,5.973
1232.964,9.610
347.264,11.550
151.522,13.590
1361.189,12.791
86.780,9.649
469.748,10.150
294.025,9.630
635.356,7.160
1022.136,2.758
159.833,16.988
186.000,16.927
1140.962,6.568
1196.322,8.901
2017.879,2.296
464.265,6.133
379.919,25.817
697.192,12.844
859.189,7.669
957.820,4.903
515.055,12.446
876.941,12.754
839.624,11.076
275.002,12.997
921.906,1.759
688.390,5.158
778.995,9.211
769.954,8.102
205.181,3.376
561.909,14.571
343.189,6.762
740.294,14.799
440.224,5.863
418.951,9.614
2231.992,5.943
1071.865,4.698
635.414,10.579
2671.905,9.639
960.253,5.183
411.467,4.135
1088.276,8.608
1441.821,6.177
683.860,7.147
1323.092,2.337
308.320,2.179
598.781,11.902
781.844,6.559
452.974,6.109
629.841,13.309
343.390,13.769
647.977,5.349
473.835,14.934
86.809,15.190
1133.817,2.275
965.840,20.841
153.451,12.389
149.514,10.213
79.090,15.540
449.044,5.719
672.838,7.298
140.776,16.338
892.008,8.473
611.628,10.255
385.198,3.419
602.276,8.086
300.484,3.920
606.698,4.254
763.418,5.648
521.920,2.881
1219.967,14.009
58.839,9.170
220.257,10.364
267.082,19.094
1390.996,13.948
251.754,10.558
1137.364,14.790
160.901,11.647
1415.144,11.041
222.474,9.440
508.987,21.572
1927.300,8.558
1007.239,7.238
467.797,11.547
480.281,5.459
614.331,6.486
456.904,6.572
542.335,7.023
1214.693,6.122
710.320,12.936
3297.932,9.255
1342.334,3.800
457.515,4.083
1170.174,11.121
291.940,12.356
802.275,7.709
586.115,4.116
457.012,12.326
633.137,11.182
571.054,5.173
1190.370,3.644
1875.847,3.640
1303.006,6.998
875.496,2.072
556.340,11.342
381.177,8.923
1096.470,11.665
156.905,6.246
466.629,8.394
727.712,11.722
368.387,2.977
366.916,13.675
393.273,8.755
396.416,10.126
483.094,9.640
356.856,12.796
1237.725,7.256
754.612,12.447
358.985,7.757
1124.643,1.976
303.794,5.002
962.895,11.121
1078.159,8.423
391.537,5.723
399.692,6.437
726.145,9.546
607.692,21.258
235.625,7.277
316.557,4.026
178.335,4.616
402.727,7.626
2520.596,10.214
528.907,11.257
241.193,4.863
264.119,8.452
1364.411,9.995
105.843,10.950
429.245,6.302
838.339,6.906
903.488,13.579
131.357,13.962
54.669,4.545
1680.057,13.650
902.547,9.604
516.071,6.814
277.937,6.955
442.353,4.641
1173.148,5.812
593.312,6.093
852.642,5.303
260.631,9.746
244.624,5.186
3094.884,11.367
863.462,10.464
457.914,13.993
336.853,10.171
849.086,3.587
982.461,15.646
30.835,2.084
545.458,10.876
1066.809,14.289
1562.632,16.221
359.315,9.987
1385.647,4.468
80.380,11.527
120.065,16.951
803.455,7.575
859.079,18.562
717.172,14.562
530.064,13.512
1715.510,20.020
242.000,10.582
1104.052,2.668
334.963,13.447
767.156,12.820
328.049,6.315
1291.310,5.265
618.295,13.443
530.332,11.861
330.993,4.971
254.309,10.426
1621.786,10.040
438.199,10.420
451.193,7.887
1006.685,7.450
738.624,22.772
409.698,10.297
647.716,10.574
1049.561,3.912
102.022,4.851
673.428,4.649
270.386,17.060
378.246,5.519
1429.768,8.816
284.174,8.573
658.067,10.144
1057.408,14.780
53.727,12.376
775.673,12.509
1147.920,4.571
771.473,9.952
117.877,8.387
295.761,0.674
1565.985,4.295
1487.567,5.506
927.101,11.137
1269.261,11.022
517.711,8.329
579.687,9.514
521.955,5.361
555.560,4.751
514.742,9.470
871.602,1.162
567.279,8.664
745.200,4.997
264.754,7.676
507.993,3.256
557.098,7.707
872.784,8.017
76.289,16.194
434.763,5.630
278.444,7.743
300.033,12.267
1368.768,11.268
841.551,10.047
438.137,6.194
993.014,10.462
410.839,14.868
1389.598,12.205
1299.493,11.971
546.240,5.887
236.049,6.334
54.360,15.211
443.069,3.859
1030.962,10.749
1046.820,17.190
1252.735,9.416
298.399,6.793
324.297,10.861
282.824,8.018
485.865,13.101
1414.371,15.457
790.341,6.791
360.776,7.994
1284.360,7.491
1190.591,8.061
342.667,14.132
152.374,9.915
841.852,5.621
203.010,7.254
292.667,8.738
788.742,2.015
507.445,9.897
238.137,8.892
1840.358,8.440
142.016,5.882
534.747,12.191
1030.554,9.743
293.794,17.497
783.782,6.735
650.566,8.308
167.735,12.724
1148.866,3.523
393.298,6.054
876.096,15.115
735.180,4.187
416.775,6.554
170.250,11.893
549.201,10.775
943.501,15.769
798.554,11.299
341.066,6.560
2307.106,12.780
704.430,4.564
882.374,6.549
1006.687,7.862
643.586,2.456
280.695,25.040
1037.240,13.050
2195.128,1.870
876.049,16.566
971.920,8.378
278.825,3.095
1337.903,9.754
428.161,4.514
2285.457,2.531
587.579,14.470
823.663,5.231
685.436,1.276
634.560,10.498
522.895,4.134
808.593,4.316
813.759,9.938
378.611,12.799
534.422,14.728
610.374,19.291
1201.564,8.477
724.667,3.359
944.905,2.603
97.730,4.646
409.107,1.175
1092.840,17.208
1722.219,14.047
773.260,10.462
334.794,12.572
144.008,19.336
878.488,8.077
957.332,13.930
563.091,1.130
637.813,8.887
561.387,6.565
535.164,11.271
429.207,4.346
298.219,14.079
875.473,12.107
228.730,8.907
1923.863,8.638
969.028,11.504
454.625,2.913
1032.909,12.305
1386.463,12.784
801.671,10.392
517.831,10.625
1065.773,10.279
492.920,14.475
228.180,9.151
1278.501,7.587
187.406,5.211
214.085,3.663
337.962,4.402
312.072,12.113
231.835,3.432
687.788,21.753
774.118,4.864
1215.969,10.456
943.917,11.192
597.612,12.263
516.911,9.074
806.091,15.138
195.499,9.662
721.186,7.524
288.712,8.035
650.295,5.872
697.746,4.515
2518.275,14.107
1751.297,9.016
1012.691,1.797
1971.977,9.322
279.128,16.979
980.871,11.828
583.782,12.534
1700.289,12.837
65.955,3.290
1072.089,15.242
924.138,9.045
262.738,14.759
382.016,1.361
444.995,13.964
879.449,8.942
903.167,4.096
132.948,17.383
444.568,9.029
911.858,5.047
1058.953,13.341
1037.054,12.251
265.058,3.363
223.860,9.139
686.934,8.984
796.747,6.577
1742.513,8.896
440.807,4.109
1810.438,9.679
210.054,3.424
431.053,12.317
858.705,12.612
155.225,8.173
825.291,13.957
737.893,14.633
476.616,6.331
405.287,4.366
744.225,4.329
248.819,3.733
1152.524,10.413
1655.683,8.121
1220.555,7.538
747.696,12.992
545.281,6.900
306.924,13.779
260.610,5.666
1498.603,7.371
263.945,16.811
355.792,6.586
2664.520,7.443
1063.473,6.377
587.204,12.660
2474.745,19.259
585.831,5.664
2096.266,14.564
104.679,12.684
114.611,11.283
196.931,7.504
1893.738,15.331
90.881,7.286
599.011,7.512
248.576,7.636
297.732,10.223
203.963,9.556
787.290,10.455
350.456,6.541
1073.126,9.296
827.245,5.444
448.265,19.921
196.043,9.267
129.079,16.870
666.473,11.647
455.666,3.167
922.029,3.024
1393.382,12.146
1407.984,4.864
1327.060,13.167
1131.654,8.232
1087.248,18.687
705.648,15.314
1140.559,4.901
199.739,11.568
724.703,7.555
306.881,6.362
876.224,6.895
206.608,13.871
978.118,2.695
727.438,4.097
1038.629,14.772
437.341,9.380
2625.864,7.681
380.719,10.768
643.136,9.773
376.181,13.472
304.096,9.752
1064.744,10.095
874.614,2.020
94.241,21.572
322.138,0.961
791.477,10.033
474.214,13.282
231.880,7.701
2563.591,12.397
409.225,8.708
345.522,7.244
2444.736,9.983
882.708,10.995
1288.442,3.393
1851.205,13.263
1604.697,13.627
725.204,10.409
632.569,4.920
1483.923,0.596
521.998,7.266
290.098,6.976
830.349,5.441
130.647,7.571
1057.112,7.459
1506.686,12.456
152.226,7.527
1253.960,10.664
336.219,7.134
189.732,14.241
286.096,10.228
1314.474,15.955
387.515,4.384
1266.301,11.460
234.215,5.699
1689.583,13.067
749.023,16.420
265.272,5.703
190.579,9.328
206.435,15.203
158.968,7.151
1034.999,8.917
441.192,12.733
1549.906,9.527
515.229,8.908
2028.059,7.680
1041.723,19.227
1454.699,3.689
210.857,1.861
482.298,13.371
286.653,10.068
555.038,3.856
140.015,9.987
712.169,18.525
318.740,3.619
577.111,8.260
1271.249,2.308
1012.279,4.323
849.257,12.425
2355.791,5.286
337.007,7.189
136.878,10.425
548.161,13.194
281.811,10.832
542.056,11.538
1402.910,11.971
969.117,17.557
426.833,14.603
662.647,10.928
171.571,4.196
100.875,7.543
589.198,12.825
696.671,14.803
500.647,7.509
620.835,2.897
764.556,4.590
1376.130,3.189
616.985,14.027
620.471,1.515
846.855,11.254
793.515,6.773
328.597,18.562
148.151,10.481
341.232,5.563
616.940,19.912
267.207,6.216
210.248,5.173
1493.438,13.411
185.695,11.604
187.440,16.542
294.480,5.638
464.457,7.615
147.962,7.115
562.142,14.375
429.830,21.763
2783.080,2.131
1153.162,7.884
235.697,7.134
1020.175,11.463
572.510,18.369
349.287,6.134
214.007,16.517
631.391,7.648
486.656,13.316
132.569,6.468
1108.812,8.640
445.017,13.343
510.366,13.621
1056.776,13.846
1154.176,16.670
60.163,12.801
774.252,13.930
945.362,8.040
716.910,14.927
592.479,11.001
490.959,13.890
521.163,5.932
380.924,7.705
268.471,4.078
613.748,7.312
195.912,8.296
287.141,10.462
256.003,4.070
1216.524,10.886
476.711,10.922
772.831,14.596
507.085,7.335
791.804,10.175
683.513,8.029
494.968,4.065
1398.997,9.513
1470.096,11.986
247.733,13.994
899.154,4.165
2493.114,5.815
454.263,6.245
817.858,2.328
1216.408,8.974
1280.177,20.598
2033.771,6.323
445.643,7.424
747.336,5.757
141.051,13.469
299.554,14.232
434.233,8.087
824.094,5.378
33.672,16.713
708.431,8.705
1142.627,6.599
1612.072,16.886
669.842,19.343
636.089,5.381
449.185,8.981
290.179,4.493
971.650,11.244
219.133,13.895
584.248,11.903
293.704,11.098
43.350,16.342
377.506,11.624
492.339,1.797
148.498,5.174
797.969,6.885
794.785,4.277
76.173,7.727
188.721,8.658
477.283,6.367
731.600,12.523
290.647,11.264
549.138,15.606
107.296,10.961
1999.702,5.192
964.854,7.613
627.604,5.652
1022.646,5.042
633.172,8.697
772.827,12.602
862.404,10.900
234.775,5.221
1023.280,5.015
617.700,10.657
184.637,7.512
398.814,7.496
407.733,10.863
681.059,17.477
1127.650,6.279
362.320,6.613
646.050,13.206
802.816,11.269
572.651,14.905
1563.838,5.249
2279.488,8.096
215.969,7.854
1219.222,8.381
264.374,9.034
1491.654,5.201
393.295,0.260
1762.311,1.469
1464.814,13.586
663.147,7.780
586.478,4.749
880.840,11.488
556.862,8.352
340.438,9.686
789.743,17.569
554.499,23.233
62.778,8.816
440.082,3.766
737.648,3.712
1509.031,16.908
990.025,2.216
261.364,8.624
833.409,5.753
142.246,9.018
1196.081,9.091
528.236,8.826
589.325,5.116
269.192,4.767
1354.175,1.003
601.841,5.069
1326.687,9.728
1466.499,14.657
219.163,8.018
199.258,7.709
376.549,5.583
1070.711,7.598
216.897,9.920
268.475,2.343
958.706,10.832
632.775,11.925
857.545,8.310
911.993,5.964
447.133,10.950
114.363,7.601
607.626,11.903
1135.453,7.937
900.473,13.000
161.372,4.780
815.424,11.270
2261.419,6.312
974.515,14.533
1295.812,4.080
244.248,8.572
470.281,7.495
1063.938,3.773
959.831,5.778
357.466,8.732
250.026,10.133
1438.566,16.428
69.083,0.279
868.541,9.231
233.321,6.119
524.869,15.860
707.209,3.696
496.598,3.311
315.814,5.734
63.952,3.606
1638.537,5.639
300.551,13.623
734.029,11.175
377.825,8.740
156.917,11.742
506.570,4.047
559.069,5.894
1355.678,4.096
595.844,15.384
886.209,6.805
239.320,5.366
642.299,11.115
649.564,2.174
1238.460,5.359
1000.907,5.643
1189.501,19.576
248.862,16.116
544.607,4.329
772.616,2.844
324.141,3.577
257.890,5.065
622.546,6.234
134.771,8.927
1259.530,1.540
163.160,14.428
276.607,12.217
1803.416,3.114
992.084,7.290
586.289,6.242
1019.673,3.938
766.159,6.588
1157.903,0.852
780.256,12.224
516.252,18.175
2444.208,3.389
805.448,1.667
824.078,6.368
605.847,8.283
424.160,5.877
1612.670,9.251
343.579,14.892
1746.733,5.079
384.570,11.384
200.987,5.633
1845.267,4.948
546.036,15.953
1101.146,3.051
501.420,27.512
144.722,4.936
520.783,15.245
704.926,3.029
137.113,7.679
889.744,13.388
178.818,9.048
1838.141,3.971
2251.242,5.955
573.169,0.931
528.073,16.647
442.292,15.144
337.090,4.813
748.905,8.230
212.836,3.373
878.267,10.366
596.299,11.312
1022.172,10.752
2378.425,12.909
408.619,10.895
835.517,3.998
887.725,12.569
819.462,5.626
289.632,9.099
438.701,8.449
316.339,10.563
1101.201,8.509
684.803,12.452
466.096,12.911
87.424,5.963
774.890,5.347
281.971,2.305
460.715,4.148
95.795,21.403
649.921,13.923
746.446,4.685
1216.347,5.668
735.482,10.674
305.069,13.216
1085.689,12.232
828.895,8.721
598.069,8.082
711.185,6.170
81.652,4.078
1527.334,5.965
697.102,11.721
308.995,9.120
887.734,4.759
87.121,12.501
43.139,9.636
458.470,16.948
1598.484,2.646
643.896,9.033
1677.328,8.079
344.827,3.523
528.637,8.713
1425.971,7.109
789.723,7.806
263.039,11.511
598.168,5.974
1381.583,7.292
808.741,6.096
1218.138,11.299
520.646,6.675
404.616,4.835
775.453,7.875
1194.050,9.647
75.572,6.718
692.074,1.230
372.817,4.047
1083.034,16.921
722.651,11.614
281.676,8.061
488.526,5.073
902.352,3.544
547.169,8.137
494.042,14.353
290.905,12.111
807.856,8.808
1431.361,12.998
933.816,13.405
354.968,6.265
440.992,2.387
981.666,6.434
455.460,3.826
1197.896,11.746
1144.537,6.032
1408.928,6.998
265.677,9.421
1319.779,4.772
606.456,7.996
1051.768,5.603
875.100,13.721
1478.572,8.075
318.298,5.098
938.154,3.126
351.711,1.768
903.004,8.040
748.975,8.386
555.033,8.955
377.981,3.835
814.655,9.832
550.864,11.251
588.294,10.022
383.996,3.799
654.724,6.504
957.582,14.014
1055.970,13.131
129.226,8.508
395.770,4.576
324.375,9.654
1391.242,13.550
86.103,3.999
277.093,6.861
491.022,11.920
276.126,11.936
62.525,4.352
87.553,7.004
508.919,7.511
323.910,10.955
763.909,3.928
1009.188,7.436
481.186,15.063
957.753,14.054
1538.485,23.927
1867.411,13.191
140.278,6.721
1950.953,8.618
788.907,4.417
822.530,5.946
620.763,20.459
322.704,6.465
909.844,18.786
596.189,8.069
457.122,5.322
867.402,19.164
439.344,4.177
900.416,13.809
520.954,6.935
1207.357,11.809
224.799,4.985
1010.162,15.521
1230.590,2.405
1907.840,0.641
145.941,11.595
514.553,13.674
81.994,4.208
602.034,18.064
435.951,8.151
460.706,3.387
3207.435,10.189
1462.358,10.551
569.110,1.712
215.538,0.891
993.083,11.297
545.318,3.668
1182.702,12.717
227.412,9.514
709.436,4.654
1129.205,9.467
912.167,4.243
667.934,10.845
747.716,10.161
486.000,4.660
1547.106,4.449
792.054,12.610
1018.299,10.713
252.683,6.096
1968.643,3.985
637.834,4.685
227.756,10.071
619.847,7.559
647.187,7.215
961.107,8.108
397.944,5.906
2190.286,11.400
752.109,11.703
872.125,13.346
392.114,10.719
1516.688,10.919
1315.356,6.069
891.022,9.981
690.416,11.170
2252.721,7.176
360.225,2.538
627.363,7.800
775.967,10.139
1447.826,13.944
1588.493,7.828
1040.121,14.336
159.469,8.469
344.858,14.343
536.090,2.605
2275.904,1.908
188.903,13.019
397.347,20.900
520.878,8.066
548.035,8.375
842.706,13.012
1170.303,16.244
729.218,16.369
277.317,3.507
555.002,0.587
1074.399,4.963
406.376,9.441
1647.593,7.792
653.339,2.376
629.244,19.835
394.968,10.636
351.195,11.116
432.639,5.833
483.470,7.216
678.309,3.905
125.747,6.443
111.925,14.553
86.510,1.323
1054.792,9.379
175.286,3.436
1615.287,7.539
957.430,11.710
464.924,8.248
1063.345,14.722
1349.254,19.941
689.930,5.706
723.448,4.409
623.134,8.221
3146.792,7.694
975.199,0.447
512.908,8.686
102.649,20.127
194.532,5.054
212.845,4.028
530.163,5.013
1292.620,11.353
565.148,14.305
578.317,10.919
883.578,14.558
1576.445,7.691
553.395,3.299
333.800,5.401
387.967,0.886
918.792,4.332
1639.388,5.568
421.816,9.835
420.766,2.763
400.670,13.701
632.267,7.571
621.316,4.371
168.122,9.350
525.625,10.127
347.721,11.045
2146.708,18.238
475.125,6.490
634.680,2.717
174.904,5.659
619.500,11.312
433.681,8.956
491.329,1.962
1808.144,21.135
296.789,6.307
715.622,1.821
1659.583,7.960
63.818,14.043
732.053,8.242
260.243,10.709
517.159,6.570
628.469,10.324
221.219,7.524
79.574,12.190
295.679,19.910
796.711,9.500
463.581,5.583
421.370,1.828
667.361,11.221
254.135,7.867
666.611,11.976
518.448,8.399
894.123,8.363
871.963,7.268
813.400,4.658
916.491,2.904
675.218,21.890
1590.463,6.699
1379.800,1.608
1850.520,12.201
397.896,10.980
737.707,1.360
1363.205,3.447
822.091,16.346
972.693,2.704
148.952,12.363
1207.672,7.426
299.445,9.406
379.781,11.619
633.062,7.317
1023.619,7.428
1888.848,7.277
1195.343,16.473
844.109,8.354
466.446,5.809
154.691,6.661
1588.361,3.494
170.955,14.937
490.836,11.527
471.960,8.480
518.017,6.262
1918.781,15.414
620.003,6.127
762.943,4.329
526.996,9.942
1097.768,15.710
698.211,9.234
478.767,12.942
594.982,17.900
1638.366,8.504
215.367,7.454
1199.610,6.117
372.562,2.674
290.238,9.033
623.782,2.756
236.481,6.111
633.717,5.470
643.265,9.556
506.486,14.964
944.593,6.537
165.811,10.854
1052.974,12.364
235.488,20.194
203.137,5.926
1014.462,11.681
1096.730,11.345
358.531,6.940
466.028,10.206
333.716,4.998
742.149,3.878
632.504,12.473
848.397,2.068
104.045,11.547
144.940,7.253
954.864,3.312
541.018,5.418
511.525,15.503
724.628,15.382
1009.117,9.583
553.199,4.943
374.329,6.031
1150.454,0.765
757.535,8.278
267.973,15.900
744.214,6.877
1213.636,13.386
147.209,8.969
1382.036,14.377
899.056,11.655
777.312,7.016
516.181,14.941
663.437,12.276
830.505,13.759
807.342,4.469
798.948,5.843
196.162,10.543
518.058,6.381
790.059,6.796
792.898,5.370
82.672,2.383
1320.279,11.125
251.550,17.121
727.141,7.603
805.796,25.479
620.901,8.173
36.995,6.138
260.733,2.390
1535.946,11.895
61.881,8.008
381.956,10.904
391.953,10.643
217.158,8.805
1386.875,9.832
846.972,5.204
340.032,2.037
268.883,14.636
1697.291,15.350
349.749,9.784
620.223,7.335
498.062,1.445
214.193,3.723
208.424,6.352
982.854,10.360
357.270,4.247
154.943,8.921
188.818,3.083
428.855,7.537
167.883,19.216
423.958,5.818
500.599,3.014
487.998,8.240
719.783,4.893
82.618,6.914
1076.257,18.546
1269.248,7.725
932.350,7.346
1764.175,6.320
528.772,4.716
630.793,12.540
615.690,12.995
1664.205,4.733
207.550,5.517
2081.690,2.900
683.873,16.122
641.363,1.076
72.608,4.865
121.962,4.603
884.089,11.960
353.787,13.753
1646.012,15.940
1007.549,10.716
1467.916,7.773
134.286,9.975
96.200,4.274
847.242,16.064
233.302,13.712
595.885,19.811
527.398,8.083
407.794,17.584
1308.821,7.931
1417.051,6.998
1462.068,8.049
230.262,4.195
1029.117,5.274
141.054,8.311
525.421,9.545
394.714,5.065
576.754,6.095
822.598,7.930
362.224,13.667
428.630,9.690
611.755,5.091
273.165,5.139
371.112,6.150
433.874,12.055
617.086,6.781
800.298,12.380
105.761,5.897
910.211,1.840
298.237,6.954
280.040,5.711
323.169,9.597
1921.592,7.007
153.401,9.031
221.698,12.063
1547.777,9.155
1685.557,9.784
758.683,3.212
199.407,11.467
613.463,12.545
183.497,7.318
311.271,16.863
413.967,7.699
531.673,12.666
728.353,12.178
686.227,5.630
331.118,18.323
508.284,8.841
750.773,1.014
1396.478,1.624
453.275,8.253
155.768,9.554
228.018,19.524
401.006,9.938
49.232,4.292
599.746,6.147
356.941,9.315
878.706,7.179
180.738,6.756
69.789,10.265
51.637,14.978
678.294,4.176
567.419,7.795
237.274,11.654
861.225,15.118
1003.617,6.987
392.566,6.219
923.798,14.805
167.181,3.268
354.831,12.035
1316.628,5.861
1711.646,1.887
892.237,6.635
2515.284,9.864
434.546,5.489
431.433,4.866
700.296,13.314
40.557,2.029
335.132,4.267
631.915,2.397
577.566,4.318
2703.907,5.545
286.063,6.238
914.664,8.457
279.895,11.690
241.051,6.361
130.003,11.855
1185.045,8.173
292.630,10.263
188.136,12.938
565.228,4.633
476.731,13.841
114.032,6.348
570.487,2.655
1414.388,4.769
867.500,5.818
500.915,17.326
1664.650,11.229
2650.886,2.546
155.656,14.453
2570.727,3.340
1201.073,3.783
1702.605,8.040
1289.527,2.641
732.734,6.209
176.989,9.191
922.125,5.739
910.325,14.829
318.647,14.848
105.267,13.547
584.750,13.172
629.977,5.077
877.258,5.108
250.978,8.319
643.380,16.041
91.495,13.469
308.973,11.542
1506.700,8.479
847.612,8.148
246.843,12.387
878.724,21.320
665.252,9.970
739.489,12.459
306.416,15.790
979.846,11.633
431.913,7.074
1008.400,13.923
466.063,10.582
1159.566,12.978
203.900,7.658
313.501,2.174
784.756,19.718
325.319,2.539
378.603,7.038
365.916,3.172
1080.476,18.474
412.525,13.665
378.901,4.593
836.870,6.802
1844.161,2.965
388.953,7.393
759.189,3.324
1045.327,11.924
309.539,7.858
1351.181,7.138
1092.694,7.289
1227.341,0.902
679.888,1.404
1238.607,12.261
549.574,3.890
624.306,11.819
499.091,23.947
1006.764,14.471
787.365,5.290
674.390,9.069
708.819,4.260
819.465,3.989
382.145,10.903
684.435,12.272
902.831,12.303
159.493,12.501
754.639,7.083
804.625,10.250
1270.472,7.916
374.652,8.568
142.072,5.547
521.340,4.124
1020.207,5.516
911.477,9.147
1620.266,0.483
179.370,4.011
405.278,5.627
104.234,2.882
524.848,12.996
441.756,7.547
84.229,16.895
2238.213,4.301
774.131,17.338
531.246,8.055
722.179,2.174
588.785,5.116
1393.263,10.141
1339.763,11.222
823.083,11.487
267.090,2.388
1657.882,11.315
1055.540,10.245
410.679,8.644
167.532,8.240
98.194,8.967
395.077,4.808
447.274,6.189
1096.067,13.675
631.057,9.715
699.264,6.940
1277.758,7.767
365.487,4.736
2221.395,6.234
673.822,5.617
386.680,20.284
1160.823,21.939
254.147,3.649
479.670,11.887
812.491,14.575
935.841,11.050
806.961,12.082
507.300,6.610
360.732,7.601
580.491,9.545
370.886,2.894
1575.068,9.960
1333.085,13.481
858.749,12.037
148.942,9.061
70.176,13.988
541.415,16.765
415.846,6.749
100.313,10.073
1110.717,9.761
532.529,11.342
1958.955,7.559
1369.434,1.755
435.629,12.033
1366.864,7.556
278.277,21.415
59.569,8.188
178.003,10.652
455.922,6.009
376.705,9.034
1193.794,5.379
730.648,14.603
349.106,9.539
652.511,0.833
776.142,17.543
1809.668,4.905
423.112,5.267
697.346,6.517
230.484,14.311
188.204,6.733
1706.351,14.673
736.753,3.700
830.604,14.036
630.455,15.464
584.325,5.455
315.673,1.368
743.427,16.220
860.142,10.030
664.871,10.600
395.349,5.696
1351.512,6.983
1620.187,13.518
401.057,3.684
284.722,11.649
514.210,15.284
598.508,7.379
893.308,12.091
459.616,12.216
853.365,10.047
340.875,9.207
580.466,4.007
474.953,8.739
339.777,1.551
141.618,2.771
359.810,9.035
323.416,9.122
1316.837,5.313
746.315,1.062
1820.541,8.180
68.795,7.862
178.164,6.973
495.032,5.004
1468.227,17.592
614.354,3.978
167.363,19.317
371.229,14.883
29.969,8.229
651.522,5.776
2098.161,4.846
725.119,11.026
75.032,6.482
88.926,5.778
317.540,12.018
606.124,6.372
258.286,13.305
440.990,11.147
2690.817,2.061
2053.240,11.177
608.193,2.532
1035.370,3.902
682.689,11.358
674.512,10.136
633.326,8.299
3070.455,11.261
653.756,8.011
1635.252,17.438
292.952,7.516
1981.639,16.858
174.304,5.751
354.902,7.249
321.544,14.829
986.339,12.926
518.444,5.659
265.483,5.296
302.018,14.115
451.317,9.297
1066.384,12.288
801.180,8.164
964.876,5.428
409.132,11.573
1147.873,16.898
121.684,15.857
694.031,1.852
1155.572,6.092
1459.256,9.403
899.731,12.214
81.548,2.710
775.093,4.450
66.930,9.460
277.287,6.489
777.905,11.747
443.432,4.820
315.194,11.203
652.863,5.138
546.249,5.964
677.483,4.285
891.687,8.640
412.613,17.070
741.519,1.336
589.777,4.694
1646.166,9.308
2669.496,4.884
89.671,7.107
866.102,2.203
1607.178,5.729
1196.012,6.630
755.808,11.457
1787.716,6.177
910.019,9.184
641.941,20.141
135.705,9.183
690.214,4.114
1113.979,2.657
158.532,7.790
486.895,5.415
1735.120,5.171
95.437,12.125
296.147,6.524
593.337,5.368
1195.726,6.578
1304.789,11.293
1413.526,8.010
623.235,15.928
112.475,13.793
500.054,11.770
136.211,6.829
1471.640,19.372
676.641,7.937
176.668,11.128
2186.524,2.572
454.278,8.478
183.867,8.098
86.771,5.539
659.212,4.784
109.584,7.296
363.959,11.031
2245.996,5.105
393.853,19.085
370.523,15.152
1163.913,9.591
207.584,7.975
264.709,21.884
706.552,5.290
